Namespace(method='qvit_lsq_qsam_sam', variant='B_32', nbits=4, data_path='/workspace/AOQ-main/AO_QAT/data', download=False, input_size=224, epochs=100, batch_size=64, workers=8, lr=0.0005, min_lr=1e-05, weight_decay=0.05, device='cuda', seed=42, output_dir='/workspace/AOQ-main/runs/google_vit_cifar100_qvit_lsq_qsam_sam_rho05_wu5_wandb_20260718_095229', finetune='auto', no_finetune=False, qsam_ratio=0.001, qsam_rho=0.5, qsam_warmup_epochs=5, debug_train_batches=0, debug_val_batches=0, print_freq=20, wandb=True, wandb_project='aoq-vit-qat', wandb_entity=None, wandb_run_name='google_vit_cifar100_qvit_lsq_qsam_sam_rho05_wu5')
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: solhee0912 (solhee0912-kookmin-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/AOQ-main/AO_QAT/vit_qvit_cifar/wandb/run-20260718_095243-lsu6ur57
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run google_vit_cifar100_qvit_lsq_qsam_sam_rho05_wu5
wandb: ⭐️ View project at https://wandb.ai/solhee0912-kookmin-university/aoq-vit-qat
wandb: 🚀 View run at https://wandb.ai/solhee0912-kookmin-university/aoq-vit-qat/runs/lsu6ur57
[google-vit] source repo: /workspace/AOQ-main/third_party/vision_transformer
train step=600 loss=1.0228 sam_loss=1.4798 avg_loss=0.9452 acc1=78.12
train step=620 loss=0.9830 sam_loss=1.4208 avg_loss=0.9444 acc1=81.25
train step=640 loss=0.8083 sam_loss=1.2776 avg_loss=0.9434 acc1=75.00
train step=660 loss=0.8082 sam_loss=1.2345 avg_loss=0.9438 acc1=82.81
train step=680 loss=1.0498 sam_loss=1.5843 avg_loss=0.9461 acc1=75.00
train step=700 loss=0.8811 sam_loss=1.3884 avg_loss=0.9452 acc1=78.12
train step=720 loss=1.1316 sam_loss=1.6310 avg_loss=0.9439 acc1=71.88
train step=740 loss=0.8870 sam_loss=1.4374 avg_loss=0.9453 acc1=73.44
train step=760 loss=0.8287 sam_loss=1.3388 avg_loss=0.9454 acc1=78.12
train step=780 loss=1.0649 sam_loss=1.5127 avg_loss=0.9456 acc1=71.88
epoch=56 train_acc1=77.237 val_acc1=89.280 val_acc5=98.820 best=89.570
train step=0 loss=1.0323 sam_loss=1.4496 avg_loss=1.0323 acc1=71.88
train step=20 loss=0.8424 sam_loss=1.3034 avg_loss=0.9260 acc1=76.56
train step=40 loss=0.9330 sam_loss=1.4195 avg_loss=0.9327 acc1=75.00
train step=60 loss=0.6571 sam_loss=1.1799 avg_loss=0.9221 acc1=82.81
train step=80 loss=0.8273 sam_loss=1.3170 avg_loss=0.9239 acc1=81.25
train step=100 loss=0.8929 sam_loss=1.3940 avg_loss=0.9275 acc1=73.44
train step=120 loss=1.1391 sam_loss=1.6720 avg_loss=0.9299 acc1=70.31
train step=140 loss=1.0502 sam_loss=1.5337 avg_loss=0.9315 acc1=73.44
train step=160 loss=0.9496 sam_loss=1.4429 avg_loss=0.9319 acc1=75.00
train step=180 loss=0.8634 sam_loss=1.3413 avg_loss=0.9345 acc1=76.56
train step=200 loss=1.0629 sam_loss=1.5988 avg_loss=0.9337 acc1=68.75
train step=220 loss=0.9580 sam_loss=1.5343 avg_loss=0.9357 acc1=71.88
train step=240 loss=0.7519 sam_loss=1.2251 avg_loss=0.9320 acc1=76.56
train step=260 loss=0.9688 sam_loss=1.4964 avg_loss=0.9317 acc1=78.12
train step=280 loss=0.7711 sam_loss=1.3318 avg_loss=0.9314 acc1=79.69
train step=300 loss=0.7563 sam_loss=1.2135 avg_loss=0.9291 acc1=78.12
train step=320 loss=1.0813 sam_loss=1.5837 avg_loss=0.9289 acc1=71.88
train step=340 loss=1.0385 sam_loss=1.5290 avg_loss=0.9275 acc1=71.88
train step=360 loss=1.0701 sam_loss=1.5874 avg_loss=0.9294 acc1=75.00
train step=380 loss=1.1479 sam_loss=1.7382 avg_loss=0.9267 acc1=70.31
train step=400 loss=0.7926 sam_loss=1.2522 avg_loss=0.9274 acc1=79.69
train step=420 loss=0.8975 sam_loss=1.3197 avg_loss=0.9322 acc1=79.69
train step=440 loss=0.8711 sam_loss=1.4626 avg_loss=0.9341 acc1=79.69
train step=460 loss=1.3938 sam_loss=1.9051 avg_loss=0.9366 acc1=70.31
train step=480 loss=1.1768 sam_loss=1.7251 avg_loss=0.9386 acc1=71.88
train step=500 loss=0.8220 sam_loss=1.3458 avg_loss=0.9377 acc1=78.12
train step=520 loss=1.1801 sam_loss=1.7423 avg_loss=0.9406 acc1=70.31
train step=540 loss=1.1563 sam_loss=1.7525 avg_loss=0.9409 acc1=71.88
train step=560 loss=1.1445 sam_loss=1.6206 avg_loss=0.9410 acc1=75.00
train step=580 loss=0.8156 sam_loss=1.3213 avg_loss=0.9436 acc1=76.56
train step=600 loss=0.9398 sam_loss=1.5202 avg_loss=0.9429 acc1=79.69
train step=620 loss=1.0697 sam_loss=1.6042 avg_loss=0.9428 acc1=71.88
train step=640 loss=0.7153 sam_loss=1.1736 avg_loss=0.9433 acc1=81.25
train step=660 loss=1.1749 sam_loss=1.6590 avg_loss=0.9428 acc1=70.31
train step=680 loss=0.7172 sam_loss=1.1659 avg_loss=0.9442 acc1=85.94
train step=700 loss=0.6984 sam_loss=1.1986 avg_loss=0.9439 acc1=81.25
train step=720 loss=0.8627 sam_loss=1.3780 avg_loss=0.9435 acc1=85.94
train step=740 loss=0.8495 sam_loss=1.3473 avg_loss=0.9446 acc1=81.25
train step=760 loss=0.7041 sam_loss=1.2493 avg_loss=0.9453 acc1=85.94
train step=780 loss=0.7762 sam_loss=1.2879 avg_loss=0.9437 acc1=79.69
epoch=57 train_acc1=77.107 val_acc1=89.360 val_acc5=98.800 best=89.570
train step=0 loss=0.9109 sam_loss=1.4433 avg_loss=0.9109 acc1=79.69
train step=20 loss=0.9101 sam_loss=1.3852 avg_loss=0.9739 acc1=78.12
train step=40 loss=1.1069 sam_loss=1.6033 avg_loss=0.9575 acc1=70.31
train step=60 loss=1.2737 sam_loss=1.8308 avg_loss=0.9643 acc1=67.19
train step=80 loss=0.7820 sam_loss=1.2977 avg_loss=0.9641 acc1=81.25
train step=100 loss=0.9572 sam_loss=1.4616 avg_loss=0.9738 acc1=68.75
train step=120 loss=1.2412 sam_loss=1.7618 avg_loss=0.9728 acc1=71.88
train step=140 loss=0.9630 sam_loss=1.4744 avg_loss=0.9698 acc1=75.00
train step=160 loss=1.0347 sam_loss=1.5308 avg_loss=0.9625 acc1=79.69
train step=180 loss=1.0182 sam_loss=1.5509 avg_loss=0.9620 acc1=71.88
train step=200 loss=0.5064 sam_loss=0.8494 avg_loss=0.9562 acc1=89.06
train step=220 loss=0.9719 sam_loss=1.5281 avg_loss=0.9566 acc1=73.44
train step=240 loss=1.2593 sam_loss=1.7930 avg_loss=0.9558 acc1=70.31
train step=260 loss=0.8916 sam_loss=1.3534 avg_loss=0.9448 acc1=75.00
train step=280 loss=0.7912 sam_loss=1.3039 avg_loss=0.9424 acc1=76.56
train step=300 loss=1.1867 sam_loss=1.7323 avg_loss=0.9404 acc1=68.75
train step=320 loss=0.8159 sam_loss=1.3237 avg_loss=0.9391 acc1=79.69
train step=340 loss=0.9237 sam_loss=1.4220 avg_loss=0.9401 acc1=78.12
train step=360 loss=0.7918 sam_loss=1.2465 avg_loss=0.9387 acc1=85.94
train step=380 loss=0.7508 sam_loss=1.1951 avg_loss=0.9395 acc1=82.81
train step=400 loss=0.7353 sam_loss=1.2309 avg_loss=0.9386 acc1=84.38
train step=420 loss=1.0494 sam_loss=1.5336 avg_loss=0.9370 acc1=71.88
train step=440 loss=0.8958 sam_loss=1.3948 avg_loss=0.9366 acc1=78.12
train step=460 loss=0.8001 sam_loss=1.2893 avg_loss=0.9357 acc1=81.25
train step=480 loss=1.0783 sam_loss=1.6426 avg_loss=0.9372 acc1=67.19
train step=500 loss=0.9624 sam_loss=1.5243 avg_loss=0.9370 acc1=75.00
train step=520 loss=0.7347 sam_loss=1.2082 avg_loss=0.9348 acc1=78.12
train step=540 loss=0.9948 sam_loss=1.5340 avg_loss=0.9342 acc1=79.69
train step=560 loss=1.0104 sam_loss=1.5024 avg_loss=0.9355 acc1=70.31
train step=580 loss=1.1979 sam_loss=1.7624 avg_loss=0.9373 acc1=75.00
train step=600 loss=0.7861 sam_loss=1.1847 avg_loss=0.9363 acc1=81.25
train step=620 loss=0.8584 sam_loss=1.3964 avg_loss=0.9363 acc1=82.81
train step=640 loss=1.2150 sam_loss=1.6553 avg_loss=0.9358 acc1=64.06
train step=660 loss=0.7589 sam_loss=1.2628 avg_loss=0.9339 acc1=78.12
train step=680 loss=0.8903 sam_loss=1.2996 avg_loss=0.9348 acc1=81.25
train step=700 loss=0.8425 sam_loss=1.3445 avg_loss=0.9343 acc1=82.81
train step=720 loss=1.1068 sam_loss=1.6684 avg_loss=0.9335 acc1=78.12
train step=740 loss=0.7666 sam_loss=1.2211 avg_loss=0.9330 acc1=81.25
train step=760 loss=1.0057 sam_loss=1.5635 avg_loss=0.9341 acc1=73.44
train step=780 loss=0.8293 sam_loss=1.3670 avg_loss=0.9342 acc1=82.81
epoch=58 train_acc1=77.451 val_acc1=89.830 val_acc5=98.750 best=89.830
train step=0 loss=0.8712 sam_loss=1.3355 avg_loss=0.8712 acc1=78.12
train step=20 loss=1.0798 sam_loss=1.6008 avg_loss=0.9358 acc1=78.12
train step=40 loss=0.7723 sam_loss=1.2320 avg_loss=0.9010 acc1=82.81
train step=60 loss=0.6970 sam_loss=1.1936 avg_loss=0.9153 acc1=85.94
train step=80 loss=0.6860 sam_loss=1.2176 avg_loss=0.9211 acc1=82.81
train step=100 loss=0.8691 sam_loss=1.3878 avg_loss=0.9103 acc1=81.25
train step=120 loss=0.8443 sam_loss=1.3208 avg_loss=0.9016 acc1=76.56
train step=140 loss=0.5458 sam_loss=0.9509 avg_loss=0.9064 acc1=87.50
train step=160 loss=0.7602 sam_loss=1.2784 avg_loss=0.9039 acc1=81.25
train step=180 loss=1.0298 sam_loss=1.5767 avg_loss=0.9060 acc1=75.00
train step=200 loss=0.7935 sam_loss=1.2189 avg_loss=0.9101 acc1=84.38
train step=220 loss=0.9162 sam_loss=1.4756 avg_loss=0.9165 acc1=76.56
train step=240 loss=0.6685 sam_loss=1.0918 avg_loss=0.9188 acc1=85.94
train step=260 loss=0.9133 sam_loss=1.4666 avg_loss=0.9176 acc1=76.56
train step=280 loss=0.9496 sam_loss=1.5592 avg_loss=0.9153 acc1=82.81
train step=300 loss=1.0235 sam_loss=1.5250 avg_loss=0.9144 acc1=79.69
train step=320 loss=0.7882 sam_loss=1.2737 avg_loss=0.9174 acc1=82.81
train step=340 loss=1.0364 sam_loss=1.5003 avg_loss=0.9181 acc1=76.56
train step=360 loss=0.8703 sam_loss=1.3898 avg_loss=0.9209 acc1=79.69
train step=380 loss=1.3062 sam_loss=1.8760 avg_loss=0.9260 acc1=67.19
train step=400 loss=0.8229 sam_loss=1.3765 avg_loss=0.9252 acc1=84.38
train step=420 loss=1.0411 sam_loss=1.5420 avg_loss=0.9236 acc1=78.12
train step=440 loss=1.0796 sam_loss=1.6523 avg_loss=0.9227 acc1=71.88
train step=460 loss=0.8765 sam_loss=1.2805 avg_loss=0.9211 acc1=79.69
train step=480 loss=0.5440 sam_loss=1.0054 avg_loss=0.9188 acc1=89.06
train step=500 loss=0.8627 sam_loss=1.4055 avg_loss=0.9191 acc1=79.69
train step=520 loss=1.2256 sam_loss=1.7439 avg_loss=0.9236 acc1=70.31
train step=540 loss=0.8351 sam_loss=1.3922 avg_loss=0.9254 acc1=79.69
train step=560 loss=0.9575 sam_loss=1.5112 avg_loss=0.9248 acc1=79.69
train step=580 loss=0.9588 sam_loss=1.5284 avg_loss=0.9246 acc1=75.00
train step=600 loss=0.9130 sam_loss=1.4208 avg_loss=0.9228 acc1=81.25
train step=620 loss=0.8864 sam_loss=1.3784 avg_loss=0.9237 acc1=81.25
train step=640 loss=1.1517 sam_loss=1.7191 avg_loss=0.9248 acc1=68.75
train step=660 loss=1.0910 sam_loss=1.5628 avg_loss=0.9244 acc1=73.44
train step=680 loss=0.9296 sam_loss=1.3638 avg_loss=0.9248 acc1=75.00
train step=700 loss=0.8291 sam_loss=1.4640 avg_loss=0.9264 acc1=81.25
train step=720 loss=1.0574 sam_loss=1.5728 avg_loss=0.9261 acc1=73.44
train step=740 loss=1.1562 sam_loss=1.6652 avg_loss=0.9265 acc1=70.31
train step=760 loss=0.9443 sam_loss=1.5075 avg_loss=0.9266 acc1=71.88
train step=780 loss=1.0645 sam_loss=1.5948 avg_loss=0.9276 acc1=76.56
epoch=59 train_acc1=77.521 val_acc1=89.750 val_acc5=98.830 best=89.830
train step=0 loss=1.0511 sam_loss=1.4883 avg_loss=1.0511 acc1=75.00
train step=20 loss=0.8034 sam_loss=1.4105 avg_loss=0.9776 acc1=76.56
train step=40 loss=1.1406 sam_loss=1.7421 avg_loss=0.9607 acc1=71.88
train step=60 loss=0.7674 sam_loss=1.2400 avg_loss=0.9507 acc1=81.25
train step=80 loss=0.7633 sam_loss=1.1896 avg_loss=0.9425 acc1=85.94
train step=100 loss=0.9529 sam_loss=1.4628 avg_loss=0.9394 acc1=76.56
train step=120 loss=0.9664 sam_loss=1.4938 avg_loss=0.9453 acc1=73.44
train step=140 loss=0.9614 sam_loss=1.5219 avg_loss=0.9428 acc1=81.25
train step=160 loss=0.6861 sam_loss=1.1346 avg_loss=0.9446 acc1=85.94
train step=180 loss=0.8018 sam_loss=1.2194 avg_loss=0.9427 acc1=79.69
train step=200 loss=1.0574 sam_loss=1.6146 avg_loss=0.9430 acc1=75.00
train step=220 loss=0.8733 sam_loss=1.4083 avg_loss=0.9378 acc1=79.69
train step=240 loss=1.0238 sam_loss=1.5052 avg_loss=0.9375 acc1=73.44
train step=260 loss=1.0232 sam_loss=1.5361 avg_loss=0.9368 acc1=73.44
train step=280 loss=0.9667 sam_loss=1.4522 avg_loss=0.9335 acc1=75.00
train step=300 loss=0.6604 sam_loss=1.0540 avg_loss=0.9336 acc1=89.06
train step=320 loss=1.2448 sam_loss=1.7594 avg_loss=0.9324 acc1=68.75
train step=340 loss=0.8835 sam_loss=1.3383 avg_loss=0.9356 acc1=76.56
train step=360 loss=0.8452 sam_loss=1.3380 avg_loss=0.9320 acc1=78.12
train step=380 loss=0.8771 sam_loss=1.3902 avg_loss=0.9272 acc1=76.56
train step=400 loss=0.6691 sam_loss=1.1819 avg_loss=0.9257 acc1=89.06
train step=420 loss=0.7233 sam_loss=1.1020 avg_loss=0.9223 acc1=82.81
train step=440 loss=0.9093 sam_loss=1.3924 avg_loss=0.9202 acc1=73.44
train step=460 loss=1.4896 sam_loss=1.9838 avg_loss=0.9212 acc1=67.19
train step=480 loss=0.6104 sam_loss=1.0329 avg_loss=0.9191 acc1=87.50
train step=500 loss=0.7678 sam_loss=1.2672 avg_loss=0.9199 acc1=76.56
train step=520 loss=1.0503 sam_loss=1.5051 avg_loss=0.9204 acc1=76.56
train step=540 loss=0.8074 sam_loss=1.2683 avg_loss=0.9210 acc1=79.69
train step=560 loss=1.0167 sam_loss=1.5455 avg_loss=0.9192 acc1=75.00
train step=580 loss=1.0052 sam_loss=1.5007 avg_loss=0.9182 acc1=76.56
train step=600 loss=1.1346 sam_loss=1.6367 avg_loss=0.9209 acc1=73.44
train step=620 loss=1.0127 sam_loss=1.4859 avg_loss=0.9202 acc1=73.44
train step=640 loss=0.8584 sam_loss=1.3622 avg_loss=0.9201 acc1=81.25
train step=660 loss=0.8970 sam_loss=1.4715 avg_loss=0.9208 acc1=79.69
train step=680 loss=1.1446 sam_loss=1.6943 avg_loss=0.9221 acc1=68.75
train step=700 loss=1.1648 sam_loss=1.7065 avg_loss=0.9238 acc1=71.88
train step=720 loss=0.6831 sam_loss=1.1584 avg_loss=0.9231 acc1=87.50
train step=740 loss=1.0379 sam_loss=1.5121 avg_loss=0.9238 acc1=79.69
train step=760 loss=0.6948 sam_loss=1.1166 avg_loss=0.9246 acc1=84.38
train step=780 loss=0.6528 sam_loss=1.1974 avg_loss=0.9240 acc1=84.38
epoch=60 train_acc1=77.557 val_acc1=89.510 val_acc5=98.900 best=89.830
train step=0 loss=1.3593 sam_loss=1.9400 avg_loss=1.3593 acc1=67.19
train step=20 loss=0.9168 sam_loss=1.4731 avg_loss=0.9288 acc1=78.12
train step=40 loss=0.8279 sam_loss=1.3982 avg_loss=0.9055 acc1=79.69
train step=60 loss=0.9720 sam_loss=1.5582 avg_loss=0.8969 acc1=73.44
train step=80 loss=0.8820 sam_loss=1.3382 avg_loss=0.9096 acc1=79.69
train step=100 loss=0.7378 sam_loss=1.2774 avg_loss=0.9071 acc1=82.81
train step=120 loss=1.0749 sam_loss=1.6629 avg_loss=0.9048 acc1=67.19
train step=140 loss=0.7989 sam_loss=1.2819 avg_loss=0.9021 acc1=82.81
train step=160 loss=0.7554 sam_loss=1.2841 avg_loss=0.9011 acc1=84.38
train step=180 loss=0.8488 sam_loss=1.3550 avg_loss=0.9032 acc1=79.69
train step=200 loss=0.8290 sam_loss=1.3412 avg_loss=0.9020 acc1=81.25
train step=220 loss=1.1529 sam_loss=1.7757 avg_loss=0.9006 acc1=78.12
train step=240 loss=1.1330 sam_loss=1.6390 avg_loss=0.9045 acc1=71.88
train step=260 loss=0.9668 sam_loss=1.5151 avg_loss=0.9028 acc1=78.12
train step=280 loss=1.1188 sam_loss=1.7164 avg_loss=0.9059 acc1=71.88
train step=300 loss=1.1139 sam_loss=1.5884 avg_loss=0.9081 acc1=73.44
train step=320 loss=0.9724 sam_loss=1.5107 avg_loss=0.9051 acc1=79.69
train step=340 loss=0.5441 sam_loss=1.0301 avg_loss=0.9026 acc1=90.62
train step=360 loss=0.8818 sam_loss=1.3190 avg_loss=0.9009 acc1=78.12
train step=380 loss=1.0390 sam_loss=1.4656 avg_loss=0.9014 acc1=73.44
train step=400 loss=1.0258 sam_loss=1.5279 avg_loss=0.9024 acc1=78.12
train step=420 loss=1.0194 sam_loss=1.4768 avg_loss=0.9022 acc1=78.12
train step=440 loss=0.7793 sam_loss=1.3038 avg_loss=0.9052 acc1=78.12
train step=460 loss=0.5318 sam_loss=0.9582 avg_loss=0.9048 acc1=84.38
train step=480 loss=0.8702 sam_loss=1.3228 avg_loss=0.9040 acc1=78.12
train step=500 loss=0.8033 sam_loss=1.3395 avg_loss=0.9037 acc1=78.12
train step=520 loss=0.8468 sam_loss=1.3707 avg_loss=0.9046 acc1=75.00
train step=540 loss=1.0073 sam_loss=1.4840 avg_loss=0.9063 acc1=76.56
train step=560 loss=0.8280 sam_loss=1.2908 avg_loss=0.9052 acc1=79.69
train step=580 loss=0.7395 sam_loss=1.2316 avg_loss=0.9018 acc1=81.25
train step=600 loss=0.9216 sam_loss=1.4749 avg_loss=0.9007 acc1=79.69
train step=620 loss=0.7554 sam_loss=1.2031 avg_loss=0.9013 acc1=81.25
train step=640 loss=1.0970 sam_loss=1.6251 avg_loss=0.9022 acc1=73.44
train step=660 loss=1.1758 sam_loss=1.7541 avg_loss=0.9017 acc1=70.31
train step=680 loss=0.9731 sam_loss=1.4957 avg_loss=0.9044 acc1=71.88
train step=700 loss=1.0487 sam_loss=1.5676 avg_loss=0.9057 acc1=75.00
train step=720 loss=1.0253 sam_loss=1.5697 avg_loss=0.9058 acc1=75.00
train step=740 loss=0.7772 sam_loss=1.2701 avg_loss=0.9065 acc1=84.38
train step=760 loss=1.1095 sam_loss=1.6465 avg_loss=0.9099 acc1=70.31
train step=780 loss=0.8688 sam_loss=1.3577 avg_loss=0.9078 acc1=81.25
epoch=61 train_acc1=78.021 val_acc1=89.700 val_acc5=98.890 best=89.830
train step=0 loss=0.9668 sam_loss=1.4214 avg_loss=0.9668 acc1=81.25
train step=20 loss=0.8866 sam_loss=1.4282 avg_loss=0.8616 acc1=76.56
train step=40 loss=0.8662 sam_loss=1.3637 avg_loss=0.8688 acc1=79.69
train step=60 loss=1.0850 sam_loss=1.6155 avg_loss=0.8953 acc1=73.44
train step=80 loss=1.4372 sam_loss=1.9582 avg_loss=0.8952 acc1=64.06
train step=100 loss=1.1904 sam_loss=1.7435 avg_loss=0.8961 acc1=68.75
train step=120 loss=0.8353 sam_loss=1.3065 avg_loss=0.8920 acc1=82.81
train step=140 loss=0.7036 sam_loss=1.1793 avg_loss=0.8919 acc1=85.94
train step=160 loss=0.7874 sam_loss=1.3017 avg_loss=0.8936 acc1=78.12
train step=180 loss=0.8793 sam_loss=1.3895 avg_loss=0.8980 acc1=79.69
train step=200 loss=0.6955 sam_loss=1.1312 avg_loss=0.8944 acc1=85.94
train step=220 loss=0.7408 sam_loss=1.2204 avg_loss=0.8918 acc1=84.38
train step=240 loss=0.6540 sam_loss=1.0717 avg_loss=0.8900 acc1=84.38
train step=260 loss=0.7135 sam_loss=1.1733 avg_loss=0.8922 acc1=81.25
train step=280 loss=0.8488 sam_loss=1.3271 avg_loss=0.8914 acc1=81.25
train step=300 loss=1.1378 sam_loss=1.6184 avg_loss=0.8942 acc1=70.31
train step=320 loss=0.6812 sam_loss=1.1780 avg_loss=0.8944 acc1=85.94
train step=340 loss=0.9381 sam_loss=1.5112 avg_loss=0.8938 acc1=76.56
train step=360 loss=1.2129 sam_loss=1.7021 avg_loss=0.8976 acc1=67.19
train step=380 loss=0.9863 sam_loss=1.4475 avg_loss=0.8989 acc1=76.56
train step=400 loss=0.6361 sam_loss=1.1070 avg_loss=0.8999 acc1=84.38
train step=420 loss=0.9677 sam_loss=1.4828 avg_loss=0.9025 acc1=76.56
train step=440 loss=0.6292 sam_loss=1.1928 avg_loss=0.9047 acc1=82.81
train step=460 loss=1.3487 sam_loss=1.9089 avg_loss=0.9047 acc1=62.50
train step=480 loss=0.9696 sam_loss=1.4505 avg_loss=0.9051 acc1=79.69
train step=500 loss=0.7820 sam_loss=1.2128 avg_loss=0.9058 acc1=79.69
train step=520 loss=0.8700 sam_loss=1.3280 avg_loss=0.9069 acc1=79.69
train step=540 loss=0.8080 sam_loss=1.3140 avg_loss=0.9041 acc1=79.69
train step=560 loss=1.0133 sam_loss=1.5171 avg_loss=0.9052 acc1=75.00
train step=580 loss=0.7988 sam_loss=1.2791 avg_loss=0.9063 acc1=75.00
train step=600 loss=0.8511 sam_loss=1.3212 avg_loss=0.9071 acc1=79.69
train step=620 loss=0.9726 sam_loss=1.5314 avg_loss=0.9077 acc1=73.44
train step=640 loss=1.2565 sam_loss=1.8403 avg_loss=0.9082 acc1=60.94
train step=660 loss=0.8006 sam_loss=1.2726 avg_loss=0.9088 acc1=81.25
train step=680 loss=0.8611 sam_loss=1.4019 avg_loss=0.9065 acc1=76.56
train step=700 loss=0.8058 sam_loss=1.3243 avg_loss=0.9065 acc1=79.69
train step=720 loss=0.9543 sam_loss=1.4217 avg_loss=0.9055 acc1=76.56
train step=740 loss=1.0616 sam_loss=1.6405 avg_loss=0.9046 acc1=75.00
train step=760 loss=0.6691 sam_loss=1.1803 avg_loss=0.9052 acc1=82.81
train step=780 loss=1.0812 sam_loss=1.6168 avg_loss=0.9044 acc1=78.12
epoch=62 train_acc1=78.179 val_acc1=89.600 val_acc5=98.860 best=89.830
train step=0 loss=0.6598 sam_loss=1.1351 avg_loss=0.6598 acc1=89.06
train step=20 loss=1.0572 sam_loss=1.5043 avg_loss=0.9511 acc1=73.44
train step=40 loss=0.8762 sam_loss=1.4528 avg_loss=0.9231 acc1=82.81
train step=60 loss=0.7336 sam_loss=1.1866 avg_loss=0.9326 acc1=81.25
train step=80 loss=1.0777 sam_loss=1.6778 avg_loss=0.9281 acc1=76.56
train step=100 loss=0.8315 sam_loss=1.3491 avg_loss=0.9204 acc1=79.69
train step=120 loss=0.9222 sam_loss=1.3368 avg_loss=0.9142 acc1=81.25
train step=140 loss=0.9565 sam_loss=1.3601 avg_loss=0.9171 acc1=75.00
train step=160 loss=0.8781 sam_loss=1.3672 avg_loss=0.9155 acc1=82.81
train step=180 loss=0.8953 sam_loss=1.3292 avg_loss=0.9175 acc1=78.12
train step=200 loss=0.9748 sam_loss=1.4937 avg_loss=0.9201 acc1=76.56
train step=220 loss=0.8744 sam_loss=1.3418 avg_loss=0.9254 acc1=81.25
train step=240 loss=0.9476 sam_loss=1.5017 avg_loss=0.9228 acc1=82.81
train step=260 loss=0.7647 sam_loss=1.3100 avg_loss=0.9246 acc1=79.69
train step=280 loss=0.9616 sam_loss=1.4635 avg_loss=0.9231 acc1=81.25
train step=300 loss=0.9323 sam_loss=1.3659 avg_loss=0.9225 acc1=79.69
train step=320 loss=0.9519 sam_loss=1.5306 avg_loss=0.9202 acc1=79.69
train step=340 loss=0.6094 sam_loss=1.0498 avg_loss=0.9168 acc1=84.38
train step=360 loss=0.8206 sam_loss=1.3627 avg_loss=0.9152 acc1=79.69
train step=380 loss=0.8267 sam_loss=1.3400 avg_loss=0.9105 acc1=79.69
train step=400 loss=1.4096 sam_loss=1.9739 avg_loss=0.9076 acc1=60.94
train step=420 loss=0.7267 sam_loss=1.2447 avg_loss=0.9035 acc1=81.25
train step=440 loss=0.8260 sam_loss=1.3525 avg_loss=0.9026 acc1=73.44
train step=460 loss=1.0453 sam_loss=1.5706 avg_loss=0.9067 acc1=75.00
train step=480 loss=0.9222 sam_loss=1.3848 avg_loss=0.9068 acc1=79.69
train step=500 loss=0.8752 sam_loss=1.3745 avg_loss=0.9059 acc1=87.50
train step=520 loss=0.8063 sam_loss=1.2645 avg_loss=0.9085 acc1=81.25
train step=540 loss=1.1499 sam_loss=1.7298 avg_loss=0.9087 acc1=70.31
train step=560 loss=0.8210 sam_loss=1.3345 avg_loss=0.9061 acc1=82.81
train step=580 loss=1.1485 sam_loss=1.7234 avg_loss=0.9037 acc1=75.00
train step=600 loss=0.8173 sam_loss=1.3591 avg_loss=0.9043 acc1=82.81
train step=620 loss=0.8278 sam_loss=1.3161 avg_loss=0.9015 acc1=79.69
train step=640 loss=0.6983 sam_loss=1.2887 avg_loss=0.9015 acc1=81.25
train step=660 loss=0.7810 sam_loss=1.3917 avg_loss=0.9007 acc1=84.38
train step=680 loss=0.8215 sam_loss=1.3186 avg_loss=0.8998 acc1=82.81
train step=700 loss=0.7122 sam_loss=1.1978 avg_loss=0.9005 acc1=85.94
train step=720 loss=1.0200 sam_loss=1.4893 avg_loss=0.9003 acc1=70.31
train step=740 loss=0.5555 sam_loss=1.0259 avg_loss=0.9001 acc1=87.50
train step=760 loss=0.7234 sam_loss=1.1916 avg_loss=0.8993 acc1=79.69
train step=780 loss=0.7660 sam_loss=1.3743 avg_loss=0.8996 acc1=84.38
epoch=63 train_acc1=78.215 val_acc1=89.830 val_acc5=98.880 best=89.830
train step=0 loss=1.1426 sam_loss=1.6194 avg_loss=1.1426 acc1=75.00
train step=20 loss=0.8038 sam_loss=1.2986 avg_loss=0.9223 acc1=81.25
train step=40 loss=1.0852 sam_loss=1.6699 avg_loss=0.9055 acc1=70.31
train step=60 loss=0.6516 sam_loss=1.1230 avg_loss=0.9293 acc1=85.94
train step=80 loss=0.8826 sam_loss=1.3792 avg_loss=0.9201 acc1=76.56
train step=100 loss=0.7882 sam_loss=1.3538 avg_loss=0.9047 acc1=81.25
train step=120 loss=0.9259 sam_loss=1.4851 avg_loss=0.8998 acc1=75.00
train step=140 loss=0.4477 sam_loss=0.9677 avg_loss=0.9038 acc1=90.62
train step=160 loss=1.0283 sam_loss=1.4280 avg_loss=0.9031 acc1=76.56
train step=180 loss=1.0871 sam_loss=1.7061 avg_loss=0.8986 acc1=67.19
